"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_001335",0.0551444214007112,0.098243011207364,7.40130302,7.01175195,1.61048475,0.00904772,1.12620061,3.11647288,5.3e-07,79.72473855,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001844",0.114309432065533,0.0979219229300457,10.38969732,1.56658216,0,0,0.329178,0,7.988e-05,87.71446264,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001978",0.0343755901566045,0.0977021125869766,4.98062656,7.77897404,1.562e-05,1.22e-06,2.7e-07,0,0.00737419,87.23300811,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_001926",0.0495888728914027,0.0968019000315469,19.18242807,9.30934051,0,2.664e-05,1.686e-05,0,5.84e-06,71.50818209,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001966",0.125798178144728,0.0967592039854304,1.05437925,6.70140732,6.51817761,0,17.04121788,1.27956157,1.744e-05,67.40523893,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002181",0.008011401022403,0.0967401039358497,4.15400155,2.70063332,0.77911629,0.5002211,3.88303158,0,1.67e-06,87.9829945,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001358",0.0678623005742374,0.0966638187968279,16.58883788,10.3559078,1.9e-07,4e-08,8.8e-07,2.158e-05,7.539e-05,73.05515623,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002846",0.135113654039869,0.0953910810112647,3.81e-06,0.07063662,2.00918933,1e-07,15.59462855,1.809e-05,0,82.3255235,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_001016",0.258370758935075,0.0952321199642027,0,3.36968151,0.44403378,2.30597349,11.91409654,4.00792295,1.19393381,76.76435792,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosovibrio","tenuis","f__Nitrosomonadaceae g__Nitrosovibrio s__tenuis"
"asv_001323",0.168789454704273,0.0938533058536879,0,6.23127488,0,0,0,0.18173367,0.00014309,93.58684835,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000637",0.367108519910456,0.0931356572077267,4.9e-07,0,0.29718786,0,3.4e-07,0.37258598,1e-08,99.33022532,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002508",0.120167048108219,0.0929323583773349,0.18936573,2.96401742,3.2e-07,0,3.47066563,0.62259679,0,92.75335411,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_001339",0.0764274279193494,0.0928761167480341,0,1.75104809,8.055e-05,0.00117548,7.07470823,0,0.26501735,90.90797029,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA,"f__Nocardioidaceae g__Nocardioides "
"asv_000933",0.217996295233215,0.0924557815022655,9e-08,6.4088253,1.71912401,3.16724606,7.4e-07,1.7307224,0,86.97408139,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002599",0.0167695007813561,0.092219595152609,3.05475929,1.19685488,2.97657687,0,2.97304832,0,0,89.79876065,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000815",0.220900532972445,0.0920516120406524,24.51988555,7.58309528,0.04435056,2.026e-05,1.4e-07,3.91e-05,9e-08,67.85260902,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002540",0.0899464770856501,0.0911396678474097,0.00014422,0,6.02946148,0.31712218,2.799e-05,0,4.8e-06,93.65323933,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000407",0.347256353163363,0.0910646899263761,31.80351736,1.51778349,2.99103524,0.24767288,1.6e-07,1.8907529,9.1e-07,61.54923706,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_005723",0.0510517802339887,0.0908651835985361,19.87643632,6.63385994,9.3e-07,0.12715883,7.36996073,0.08195509,1.238e-05,65.91061578,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_000896",0.0101495322255822,0.0904623612631631,0.00138545,2.544e-05,0.00011029,0,0.0003877,0,2.27e-06,99.99808885,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium",NA,"f__Rhizobiaceae g__Rhizobium "
"asv_001652",0.198438956193107,0.089504847979213,6.51e-06,0.08847726,0,2.61423039,1.779e-05,0.05785242,2.075183,95.16423261,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_000659",0.444980975382418,0.088158800124983,0.61683288,9.12318892,4.2452792,0,7.2e-07,2.158e-05,1.533e-05,86.01466138,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_001836",0.211315303922062,0.0875977429392562,8.871e-05,3.60992267,2.052e-05,0.00034898,4.60515959,0.51715511,8.69e-06,91.26729574,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21",NA,NA,"f__0319-6A21  "
"asv_001739",0.168464429454666,0.0859195235885939,4.9e-07,4.82326036,3.40139025,2.617e-05,0,1.426e-05,4.7e-07,91.77530799,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA,"f__Bradyrhizobiaceae  "
"asv_003306",0.0906325044921151,0.0858131240791579,8.26938338,0.31737976,5.40008307,0.08334568,13.6603003,2.3e-07,0.32873289,71.9407747,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000630",0.0293637154047862,0.0857035901788565,4e-07,0.08279787,0,2.16066543,2.15890101,1.4e-07,1.94252386,93.65511128,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_002009",0.0375631876199733,0.0854455302183013,3.0315762,4.61986641,1.403e-05,3.03129125,0,0.07114878,0,89.24610333,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_002607",0.0234103203976563,0.0845436585039653,6.5e-07,6.19671491,2.6e-07,0,0,1.36050721,3.91319901,88.52957796,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_003204",0.0245869767229157,0.0835070335023114,14.76266776,6.84848695,2e-08,0.9770483,1.7e-07,1.092772,0,76.31902481,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000357",0.401132033979792,0.083025620520362,16.26928769,2.77218859,0,5.02e-06,0.00112177,0.6482164,0,80.30918053,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_004129",0.0841096205786112,0.0829127614870646,0.61027547,7.07027818,2.14011404,1.89012434,2.50639878,2.18e-06,3.656e-05,85.78277045,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002569",0.124436413571089,0.081876859120648,0,0,0,0,0,4.37e-06,0,99.99999563,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_001643",0.153389462648723,0.0807498340921008,0.70511753,2.12406051,0,1.66464516,0,9e-08,0,95.5061767,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001535",0.0465285219810383,0.0804272923645235,17.06664413,7.34710726,1.124e-05,0.03555492,0,2.136e-05,1.5e-06,75.55065959,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001656",0.140149071413587,0.0798358374621193,6.95900445,0.61455669,6.46341823,0,2.61e-06,0.27116488,1.683e-05,85.69183631,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001540",0.0645030464146576,0.0790275724933615,2.26501924,0,2.27639479,0,0.86103246,8.63e-06,0.00028126,94.59726361,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002466",0.00955703685929174,0.0784587792353534,3.04922959,4.78804215,8e-08,0,0.05549407,8.625e-05,9e-07,92.10714696,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_000837",0.313316310082136,0.0782128528877119,1.7022676,0,0.48669671,0,1.34432592,0,1.1e-07,96.46670966,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA,"f__Pseudonocardiaceae g__Pseudonocardia "
"asv_001921",0.0341950894952975,0.077663437630465,7.39151643,6.74392413,1.38916448,0,0,3.38346366,0,81.0919313,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000192",0.173935958488749,0.0772248791977507,48.85231016,18.60125878,0.00011262,3.771e-05,0,0,7.624e-05,32.5462045,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_003632",0.166552240149167,0.0769955561728295,4.39e-06,0.00100117,4.49561651,0.69354143,11.27985205,0.02805435,0.37412884,83.12780125,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001108",0.111858360421657,0.0763251678211242,7.19231255,0,0,0,1.22986095,4.29e-06,0,91.57782221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_002698",0.139634051319613,0.0760479107019574,7.62352569,0.9067604,8.78643292,1.447e-05,13.26570275,4.05e-06,1.4e-07,69.41755958,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002561",0.11043762840109,0.0758178558082752,11.53972747,0.43214678,5.65512451,1.74e-06,9.53520443,0,0.19474859,72.64304648,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002229",0.108938274969686,0.0748287176417955,6.62e-06,5.25271047,2.62e-06,5.6e-07,0,0,3.37e-06,94.74727636,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae",NA,NA,"f__Micromonosporaceae  "
"asv_001796",0.123654588124915,0.0741829364337853,1.3546029,0.37178257,0,1.95639192,5.09550849,0,0.00033818,91.22137593,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA,"f__Hyphomicrobiaceae g__Rhodoplanes "
"asv_001272",0.185346429774932,0.0740549707463921,6.10468821,4.4988078,0.00052271,3.50276131,0,0.52395838,5.14e-06,85.36925644,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001325",0.166320269705186,0.0736947766080736,1.39383059,0,1.54326249,0,1.80029359,0,0,95.26261333,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_001176",0.0761181381924498,0.0735730306489121,9.18084034,14.90913074,4.47250893,1.687e-05,7.521e-05,0.71430642,0,70.7231215,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000495",0.372391368607151,0.0731217076437275,11.23541326,2.65841479,1.25005712,0.00063299,1.84e-06,0,1.98e-06,84.85547801,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000374",0.537584478061399,0.072800033806462,20.60135465,14.26621771,5.69231718,1.50172052,0,0,4.93e-05,57.93834064,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001600",0.14693832065464,0.0711722346717679,0,4.32321243,3.14433809,4.135e-05,1.65745487,5.882e-05,0,90.87489443,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21",NA,NA,"f__0319-6A21  "
"asv_001032",0.0722834795291385,0.0709651374306098,21.82738381,7.64773178,0.75767426,0.00021539,2.03460385,0,0,67.7323909,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000323",0.44734936486835,0.0707926786673918,30.35362346,2.31387979,5.85479589,3.31359125,0,7.912e-05,0.03606378,58.12796671,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000881",0.181186945764812,0.0703677595653608,0.60135245,0.56208842,0,1.7e-07,0.98822076,0,1.99e-06,97.84833619,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001982",0.106793851217583,0.0695667771427591,0.18140167,0,0.92673293,1.22e-06,9.5981522,4.9e-07,8.04e-06,89.29370344,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000245",0.1540706464632,0.0690152825739521,42.98221099,15.8991549,4e-08,0.11080966,6.9e-07,0.32965758,5.5e-07,40.6781656,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000244",0.753980559577987,0.0682247903746476,22.87098646,3.01569097,13.83186612,1.12945047,0,0.15483488,0.00235867,58.99481243,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001777",0.11431716135197,0.0674341037322372,5.10351999,0,1.84813054,0,4.09e-06,0,0,93.04834538,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000651",0.393044816470515,0.0662914316024181,0.14515797,5.64826228,0,0.40841843,0,6.78e-06,0.28585196,93.51230257,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_001068",0.113190692948258,0.0662303245677765,2.93830072,2.31377029,1.89e-06,3.78209716,12.49308486,2.38097773,0,76.09176735,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002503",0.0848717304718795,0.066090544834111,4.64839068,6.12836657,0.85997657,1.86323335,2.35719138,2.16e-06,0,84.14283929,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001616",0.0485018802794641,0.0656051431573585,7.4809926,11.00658314,1.7408343,1.42841943,1.30899993,0,0,77.03417059,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_003767",0.017790150924249,0.0652947630800161,1.44483916,0.43524362,6.71e-06,6e-07,2.16e-06,1.8e-07,1.28389113,96.83601645,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000764",0.156058097732093,0.0650947807060566,26.02109531,5.58218869,0.00015139,0.0937421,0.00087172,4.32991825,3.57107679,60.40095576,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter",NA,"f__Micrococcaceae g__Arthrobacter "
"asv_000473",0.36650223910752,0.0648912356749048,25.94049804,12.93952494,5.0722463,1.88108788,2.841e-05,3.3e-07,0,54.1666141,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002630",0.12501776061751,0.064491146278749,1.06103315,0,0,1.73794581,3.43102769,2.72e-06,0,93.76999064,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","flexus","f__Bacillaceae g__Bacillus s__flexus"
"asv_000351",0.376416736502216,0.0644079777836183,31.70446215,1.68831317,9.41261255,0.62205906,0,0.5650656,8.6e-07,56.00748661,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000272",0.580561775878858,0.0643728139946343,28.92852534,3.38305134,3.00696849,0,0,0,1e-07,64.68145473,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001724",0.0304597550972484,0.0641499873070423,0,0,0,0,0,0.07820944,3.7e-07,99.9217902,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",NA,"f__Comamonadaceae g__Hylemonella "
"asv_000512",0.261725901761193,0.0621363629607719,23.66935732,0.19953933,0,0.15425156,0,1.94421165,6.67561579,67.35702435,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_002315",0.0526977375355325,0.0618258482751694,4.316805,2.18694027,1.93567843,0.23687017,8.2492594,1.11e-06,0.22715098,82.84729464,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001862",0.051419570204192,0.0614311398978404,16.62209496,6.74971391,2.064e-05,5.883e-05,0.0264295,0,1.404e-05,76.60166812,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001943",0.121484088809016,0.0613386309320446,0,2.32957459,0.26757803,0,3e-08,0.12706205,0,97.2757853,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_000240",0.366964838049106,0.0611287018255548,0.88164543,18.26029927,1e-08,1.148e-05,0,0.9613948,0,79.89664899,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002122",0.00827427313478202,0.0609840898340161,3.16033456,1.37295432,2.94194162,2.56e-06,0.09152224,0,0.18273144,92.25051325,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_004179",0.140132088568281,0.0603000147235276,3.02712241,2e-07,8.60199185,5.59351844,8.0370826,0,2.37e-06,74.74028213,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001414",0.00563251233478492,0.0598308684714185,2.13800673,3.18615451,1.96775113,6.22e-06,0,7.78e-06,5.29e-06,92.70806836,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000297",0.0192520775787944,0.0595439343388006,1.28e-06,0,2e-08,2.02799893,0,2.09291848,5.2e-07,95.87908077,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_002139",0.133493061004521,0.0592965668497552,8.26628965,1.64786916,7.76090303,0.00071937,12.34519788,1.24877623,0.2291901,68.50105458,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000872",0.155572063706033,0.0590488743683835,21.32332147,2.36653961,0.44506598,7.303e-05,0.00169724,0.82124325,0,75.04205942,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001480",0.176059897029419,0.0585312842695318,0,0,0.44994181,0,0,0,1.19e-06,99.550057,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000289",0.23216208180834,0.0579201965531167,0.00024005,17.1918655,0.04234547,0.03866835,0.26494421,0.57538808,0.00106224,81.8854861,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002119",0.101398863977088,0.0577931484151134,14.8321208,1.13672146,5.7e-07,1.17e-06,6e-08,1e-08,7.175e-05,84.03108418,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001207",0.32117392977809,0.0570282857357981,0.00047217,3.03291493,2.04541581,2.24e-06,25.88896464,1.308e-05,3.7e-07,69.03221675,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_002112",0.192259075146606,0.056656279759598,4.7e-07,5.7e-07,5.71e-06,4.33812048,3.26435624,1.27837344,0,91.11914308,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_000246",0.424551016943853,0.0553201222418654,0,25.74433941,6.1e-07,0,2.24217049,0.14564871,3.32e-05,71.86780758,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA,"f__Pseudomonadaceae  "
"asv_000447",0.289072472586875,0.0543667114085991,25.66440569,1.24754028,0,0,0,1.65965109,1.87668348,69.55171947,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_001250",0.0192031406286636,0.0542764858686694,3.07884936,4.69396393,0.00053278,3.04127084,0.00026639,0.01633363,0.00056582,89.16821724,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_001066",0.205853411666361,0.0532332726173038,0.38510125,2.10572943,0,0,14.20049258,6.091e-05,0.00015061,83.30846522,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_002287",0.0582351706721849,0.0528377376654347,1.52086099,0.00023883,3.25e-06,0.62096184,0.48371034,0.03209559,0,97.34212916,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","flexus","f__Bacillaceae g__Bacillus s__flexus"
"asv_000483",0.528015241915779,0.0510517286060923,4.16663875,1.66510659,6.07489026,0.11202272,0.46680289,0,1.01530153,86.49923725,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000702",0.24799047088094,0.0509139960955464,21.26332291,5.0958143,3.13991577,0.50802992,0.57841058,2.10980068,1.026e-05,67.30469557,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000209",0.153264415986238,0.049886964762149,47.01977588,17.45710365,2.15e-06,9.14e-06,0.00020098,0.0006133,0.05465991,35.46763498,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
