Sample_ID,Year,Month,Species,Rotation,Nitrogen,Fraction,Block,Rep,ASV_counts,Observed,Shannon,Simpson,InvSimpson,Evenness
USDA_792,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,1,2,12142,417,5.861909061728189,0.996759764301209,308.61952430594806,33.66482464272363
USDA_793,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,1,1,16945,445,5.919755404664193,0.9969646716883228,329.45365288918623,35.93745236099904
USDA_794,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,1,2,20148,491,5.901096592261319,0.9965753966607005,292.004620951093,31.852438309892335
USDA_795,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,1,1,11827,369,5.705795038715664,0.9959424120441475,246.45183564231183,26.883450904262407
USDA_796,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,1,2,21278,433,5.795769859291844,0.9962730342117188,268.31477851079416,29.268303708039337
USDA_797,2018,Sep,Corn,continuous,Low_N,Bulk Soil,1,1,3300,119,4.5748141605817185,0.9873871441689623,79.2841853895773,8.648474862644552
USDA_798,2018,Sep,Corn,continuous,Low_N,Bulk Soil,1,2,8202,247,5.350160726207661,0.9945894331979979,184.82351971515232,20.160913004626966
USDA_799,2018,Sep,Corn,continuous,Std_N,Bulk Soil,1,1,7412,163,4.886406439053686,0.9913209395711626,115.219845304609,12.56840731727694
USDA_800,2018,Sep,Corn,continuous,Std_N,Bulk Soil,1,2,2099,78,4.215900224450679,0.9832591167871632,59.73400490800873,6.515902728312739
USDA_801,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,2,1,3430,90,4.3808155334681675,0.9858819029486013,70.83107563004972,7.726393026182117
USDA_802,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,2,2,3306,133,4.725938810317125,0.9897555600204802,97.61392540725922,10.647918951056306
USDA_803,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,2,1,6836,240,5.297343238904405,0.994274451746014,174.65576319330245,19.05179412730457
USDA_804,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,2,2,11,1,0,0,1,0.10908196660088885
USDA_805,2018,Sep,Corn,continuous,Low_N,Bulk Soil,2,1,7818,279,5.489233359871502,0.9953033586227897,212.91810885377478,23.225526038711877
USDA_806,2018,Sep,Corn,continuous,Low_N,Bulk Soil,2,2,7767,248,5.392438051425819,0.9949978192757721,199.91280905876468,21.80688236083804
USDA_807,2018,Sep,Corn,continuous,Std_N,Bulk Soil,2,1,7385,256,5.423051809432166,0.9949882674032754,199.531794783614,21.765320574401592
USDA_808,2018,Sep,Corn,continuous,Std_N,Bulk Soil,2,2,4264,156,4.79110029680096,0.9907953581448067,108.64083749611606,11.850756207243926
USDA_809,2018,Sep,Corn,rotated,Low_N,Bulk Soil,2,1,2541,65,4.058941246154632,0.9809079928216989,52.37793966139644,5.713488664767818
USDA_810,2018,Sep,Corn,rotated,Low_N,Bulk Soil,2,2,8239,319,5.619446314245005,0.9958583035185881,241.4469540411819,26.33750857660655
USDA_811,2018,Sep,Corn,rotated,Std_N,Bulk Soil,2,1,9329,310,5.485216004851811,0.9951204432491461,204.93664712988235,22.35489249751997
USDA_812,2018,Sep,Corn,rotated,Std_N,Bulk Soil,2,2,13365,323,5.5057784763870545,0.9951806435025456,207.49658186278896,22.634135212555346
USDA_813,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,2,1,6179,154,4.877829480751678,0.991429736809345,116.68253095078741,12.727959944080972
USDA_814,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,2,2,8449,281,5.512685491653573,0.9955064747581238,222.54242408182736,24.275365270974735
USDA_815,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,2,1,6547,237,5.276216143750735,0.9941411059540596,170.68067661897575,18.618183866368224
USDA_816,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,2,2,6107,141,4.792768397798233,0.9906163081720775,106.56786458229156,11.624632245093574
