"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_000492",0.248600797068247,0.133350407213236,9.01652401,1.56097881,17.45001781,1.547e-05,11.32435729,0.55575544,0,60.09235118,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001387",0.148037351456076,0.132797045435217,8.85130216,6.23645839,7.99053039,0.01503111,15.10952974,0.20816894,2.3e-07,61.58897904,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_002292",0.0383105033153155,0.131697597151762,16.50668209,1.34539405,5.611e-05,1.46247105,0.0003237,0,0.00010854,80.68496445,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001756",0.0536555564640051,0.131201621164897,1.67366939,6.85e-06,4.9e-07,0,0,1.8620361,2.73e-06,96.46428444,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_002752",0.0544485463033384,0.129701987889626,5.35155558,12.42152297,5.945e-05,2.26871246,0.30678074,0,1.7e-07,79.65136864,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_001025",0.054892653427942,0.129655421615021,0,3.4e-07,0.12623674,1.28765585,1.163e-05,2.25578793,0,96.33030752,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_000835",0.137775347322934,0.128447368624839,7.22289155,0,0.34366873,0,9.96e-06,0,1.1082137,91.32521607,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001825",0.0678374759117069,0.127984433544287,1.63e-06,5.70799443,7.72e-06,5.02186827,7.2e-07,8.9e-07,0,89.27012635,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"f__Comamonadaceae  "
"asv_001543",0.073767193908688,0.127510488979828,8.89874199,13.30120192,4.581e-05,2.84e-06,0.84137813,0.54117444,0.00015617,76.41729869,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_001272",0.0315974462331336,0.127408402289375,5.66143919,0.03227977,2.91e-06,1.697e-05,0.38313552,7e-08,3.5e-07,93.92312524,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000216",0.285462520048601,0.127308919925288,54.48817424,18.35115829,0,4.71e-06,0.22862087,1.25040683,2.58e-06,25.68163249,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001558",0.100312507988029,0.127156685855705,1.981e-05,0.5347429,17.14507858,0,12.42763248,0.11677098,0.76747843,69.00827682,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_000856",0.0600361174247757,0.127135062889583,21.67723155,0.01513472,1.64746982,0,11.86110237,0.48496668,0,64.31409486,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_004205",0.041360283152714,0.127134893382505,0.11843918,0,30.81755585,0.92050752,9.1e-07,0.40700141,0,67.73649512,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_000356",0.155690650292993,0.126670607270249,4.91215523,39.85350165,1e-08,0.09571812,0.00015522,0,1.41e-06,55.13846835,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000558",0.0719313542766147,0.126459520962585,40.57878356,4.12387983,4.21e-06,0.34443264,3.34463661,3.2e-07,0.00013836,51.60812446,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001370",0.0633090519378069,0.126340324102746,1.05068557,0.94374819,1.19095674,1.7711365,8.63018475,1.46536316,0.27407814,84.67384695,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_002941",0.0672361439275865,0.125958200339301,0,0.09859948,0.96831853,3.1e-07,0.69024466,2.09562856,0,96.14720846,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_002581",0.102689041446562,0.125218857270048,22.12868539,20.20976197,6.2e-07,3.155e-05,0.76487119,0,3.42574787,53.47090142,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_001447",0.103317244848436,0.124261426097138,0.10925075,0.83988173,0,0.01798412,22.30651912,1.58342418,0.40154693,74.74139317,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_002067",0.0241349917743689,0.123300608830012,1.07824061,13.13335763,4.54412681,0.00062364,2.145e-05,0,0,81.24362987,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_001908",0.0973914925696319,0.12277392276405,3.3e-07,5.3734514,6.4500467,0,2.64e-06,1.23862862,0,86.93787031,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_000217",0.28041215006895,0.121805048293854,56.90598032,15.81410029,2.08e-06,2.143e-05,0,1.21173659,0,26.06815929,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001474",0.106405534715638,0.121245559500561,0.92557199,3.9258847,1.47275042,1.26460072,1.02936925,2.88962721,0,88.49219571,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_001252",0.0873963318497685,0.121144177107002,0.07627994,0.40996145,0.49662116,0,1.09806072,0,0,97.91907673,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA,"f__Pseudonocardiaceae g__Pseudonocardia "
"asv_000907",0.0965419493783106,0.120835996215013,0,0.2552178,18.11684011,5e-08,0,2.34945823,0.27581724,79.00266657,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","leguminosarum","f__Rhizobiaceae g__Rhizobium s__leguminosarum"
"asv_000804",0.0673750894048742,0.12082227565751,1.47e-06,2.83e-06,5.00349383,0.6012451,3.7e-07,0.00119427,3.75e-06,94.39405839,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_001678",0.0860654295176157,0.120518737120599,1.782e-05,1.8e-06,0,1.12337328,15.70919679,8e-08,0,83.16741023,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001958",0.0307414051422173,0.12042148037313,0,0.00013217,0.76270942,0.00253812,5.32913889,0,0.00107864,93.90440276,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21",NA,NA,"f__0319-6A21  "
"asv_001576",0.0860183319545461,0.120231360298929,2.85605065,12.99297818,0,7e-06,0.00103689,3.464e-05,0,84.14989264,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas",NA,"f__Comamonadaceae g__Polaromonas "
"asv_001303",0.0516925956771641,0.120098927938924,0,0,0,0.02988507,9.38e-05,8.534e-05,0.00350643,99.96642936,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA,"f__Nocardioidaceae  "
"asv_001201",0.0535668366083451,0.119585825508158,17.14082191,0.70129097,4.2953788,5.091e-05,8.10971712,1.1526375,3e-08,68.60010275,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000426",0.0931212581244103,0.118742763328798,43.82278271,2.77839085,0,2.2e-07,5.51758202,0.16919799,0.00029403,47.71175219,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002355",0.0449981841519555,0.118182265924591,2.41e-06,0,3.72287151,2.14e-06,5.31024785,0.16626833,0.13883408,90.66177368,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_000363",0.174567772029496,0.117913783144898,2.15398706,40.86736018,3.6e-07,9.1e-07,0.67842976,0.26908169,1.99e-06,56.03113805,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002506",0.0539965475698955,0.117354332956224,6.0803066,2.3e-07,17.70216974,2.37e-06,1.34e-06,0.06134301,3.5e-07,76.15617637,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_002118",0.0726602605547472,0.117020299155682,0.36729735,2.45508993,2.28248395,6.38e-06,9.43652875,2.61575169,0,82.84284195,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_002571",0.0648489456656225,0.116948333453453,1.2097903,3.9354937,2.76874467,0,8.16848355,3.53440149,0,80.38308628,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000466",0.100372033200771,0.116229665136606,37.64485846,2.1065067,2.35e-06,7.12e-06,8.66678502,1.17189107,2.599e-05,50.40992329,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000621",0.24982367172875,0.116188751160597,3.17362011,8.83978529,21.99516243,1.075e-05,8.69488528,0.20856335,0,57.08797279,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_002169",0.0518925345223965,0.116161064351231,11.44811258,9.45222978,0,1e-08,1.23703919,8.5e-07,0.42764212,77.43497546,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001098",0.0783961478045903,0.116071665725209,2.15129319,0.63517809,0.00028829,1.5e-06,7e-08,2e-08,3.92662576,93.28661308,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001309",0.0833769296476964,0.115158597403414,0,2.73899061,0,1.065e-05,1.10850483,1.12341211,2.78664324,92.24243856,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_002694",0.0298998341236046,0.115105248463838,14.83724788,23.4326049,1.937e-05,2.93e-06,0.00094349,0.28171257,2e-08,61.44746883,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002799",0.0201754144225455,0.114493134398242,12.70718609,21.56428187,3e-08,4.108e-05,2.1e-07,3.16421684,0.43856543,62.12570845,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002019",0.0530726155040038,0.114134842076608,5.07856148,4.90924504,0,9.1e-07,3.8e-07,0,0,90.01219218,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","agglomerans","f__Enterobacteriaceae g__Pantoea s__agglomerans"
"asv_002034",0.0316264592911667,0.114026931049216,11.32038028,0.01667162,2.47e-06,0.17566487,14.03175092,3.80556428,5.512e-05,70.64991044,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001054",0.0899567491693988,0.113970946937986,7.20195524,11.53632896,6.8e-07,0,0,1.39839417,0.00023459,79.86308637,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000829",0.130990483999293,0.113662691124758,4.4e-07,4.8e-07,0,2.5e-07,16.69797185,0.5565059,0.65607999,82.08944109,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_002846",0.0279032028577289,0.112802129443132,1.23927212,0.88656929,0.98947187,4.85e-06,12.70629004,0.84538944,0,83.33300239,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_001530",0.0643412401567415,0.111989239790545,9.53237104,0.00347738,5e-08,1.41399517,15.93411941,2.91872422,0.00020474,70.197108,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001410",0.124322415381411,0.111937076824252,7.63031035,3.76459456,22.79551805,6.88292863,4.7e-07,0.68760472,0.00034876,58.23869447,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","radiopugnans","f__Streptomycetaceae g__Streptomyces s__radiopugnans"
"asv_000260",0.214977092922096,0.111694060884632,54.68082444,16.72678576,0.00076185,1e-08,0.25514572,1.23773526,3.21e-06,27.09874377,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000301",0.168141533133608,0.111607053749958,6.04581448,28.71158456,0.58691512,0.39934192,0.24304796,0,7.1e-07,64.01329524,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002315",0.0906960325998202,0.111246530391186,2.90991552,3.03128941,3.26e-05,0,14.62977568,2.43e-05,3.176e-05,79.42893073,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_000524",0.0768644264217282,0.111158771714063,24.09505827,31.54665339,0,0,6.624e-05,0.40899755,0,43.94922455,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002642",0.0893068380955887,0.11057335120155,15.88927524,3.85362746,6.38606671,0,3.318e-05,4.1e-06,6.09e-06,73.87098722,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002786",0.0632798614174432,0.109726943707106,0.20244265,2.98690428,32.53846854,1.178e-05,6.53e-06,9.818e-05,1.8e-07,64.27206786,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_001780",0.0774872416561446,0.107547613523109,13.17102348,3.28785449,9.77636548,0,0.26987431,1.52651268,0.7321579,71.23621166,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_002092",0.0398101439879757,0.107537558026435,0,0.00557217,22.31533196,0,9.347e-05,3.4e-07,1.56e-06,77.67900051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","leguminosarum","f__Rhizobiaceae g__Rhizobium s__leguminosarum"
"asv_001478",0.0761987921059215,0.107520564948565,2.45884346,0.20854905,15.63605643,0.84358352,12.58890412,0.00044767,0,68.26361574,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_001177",0.0948857562356722,0.107483825822011,1.6e-07,5.4464239,4.8e-07,4.88620051,6.7e-07,0,0,89.66737427,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"f__Comamonadaceae  "
"asv_001148",0.103625732630987,0.107116381169972,5.74675714,2.34292261,1.7395894,0,4.3194355,0.00034896,2.804e-05,85.85091834,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001732",0.048971401387792,0.106972898360838,0,0,1.09912585,0,0,8.9735495,1.3e-05,89.92731166,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_002336",0.0764128869926582,0.106532069841243,0.65957085,0,9.37332256,0.18214099,9.53099566,2.1e-07,1e-08,80.25396973,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_001369",0.073517956840335,0.105459520826505,6.80937671,11.85721988,8.8e-07,1.224e-05,2.51e-05,1.62709364,0.00010764,79.70616391,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001637",0.112632244940033,0.104524928770628,2.92436278,1.51905017,2.32870001,2.6e-07,0,0,1.13e-06,93.22788565,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_002229",0.0489093728024842,0.103909209400501,0,0.20954994,0,2.02340132,0,0,2.03879502,95.72825373,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae",NA,NA,"f__Micromonosporaceae  "
"asv_000717",0.0687812242770811,0.10367243315749,22.79128624,0.00054546,0.25905675,4.37e-06,8.50025741,2.21374224,0.02845708,66.20665046,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001437",0.0596844243516275,0.103632672797008,12.74636164,23.3124398,0.42448693,1.7678489,5.93e-06,8.84e-06,2.5e-07,61.74884772,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001924",0.0407365876072032,0.102480401904694,2.95496592,0.07352652,1.11419223,1.08226346,2.97e-06,2.7e-07,0.41615432,94.35889432,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001321",0.0160936983435204,0.101241422022198,1.276e-05,2.89762475,7.24493004,0,3.81e-06,0,0,89.85742864,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"f__Oxalobacteraceae g__Janthinobacterium "
"asv_001705",0.0422521041947175,0.101131086073206,0.52596336,4.46e-06,0,0,0,7e-08,2.27e-06,99.47402984,"Bacteria","Chloroflexi","TK10","B07_WMSP1","FFCH4570",NA,NA,"f__FFCH4570  "
"asv_001333",0.0470831101694441,0.101009989766693,10.34294051,9.96842639,0,2.72704872,8.95152655,0.10531567,0.03543495,67.86930721,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001268",0.0784421446651594,0.100630537739412,8.87615898,12.40711456,3.65e-06,0,0.36414148,0.0231318,0.00010621,78.32934331,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_000186",0.418447899345493,0.100328955897427,60.54447187,19.04198523,3e-07,1.46e-06,0,3e-07,3.6e-07,20.41354049,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001586",0.0831240577776965,0.0996091264811004,1.61510616,5.96258707,14.7350274,6.13e-06,0.01446437,0.84763173,3.33145886,73.49371828,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_000311",0.173878309671623,0.0991418207803345,54.66642332,16.54471164,3.306e-05,1.051e-05,0.28037382,1.37489829,3.5e-07,27.13354901,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000643",0.0653294327034781,0.0990998472418732,22.42457824,29.81927441,1.06272754,3.1e-07,0.00022495,1.67914376,7.51e-06,45.01404328,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002788",0.0768178953871029,0.099070753136869,4.05478106,26.15883822,2.53487148,0.00036728,1.512e-05,0.41239911,0,66.83872773,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_000201",0.338549756004654,0.0988267682065038,58.1742141,14.71484564,1.5e-07,5.75e-06,0.27853467,0.76700226,9.34e-06,26.0653881,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001023",0.135057991530362,0.0983083955188769,2.36983881,0,5.41e-06,5.9e-07,20.31680071,0.53423035,7.932e-05,76.7790448,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_003738",0.0411242051433909,0.09804508684637,6.32e-06,0.49784309,31.90792073,0.66129056,0,1.84521511,5.486e-05,65.08766933,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_001826",0.10422293733887,0.0973392539971722,3.1601636,1.25e-06,0,0.33226408,0,0,4e-07,96.50757067,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_000455",0.144433904410972,0.0971849546257931,3.87074177,33.17296063,3.24e-06,4.75e-06,2.03e-06,3.45e-06,7.02e-06,62.95627711,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002454",0.0755578899757623,0.097169794503847,3.25623099,2.87983301,1.97306555,1.39e-06,0,0,2.35836263,89.53250643,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_000240",0.319800745743427,0.0963266267613512,2.95884781,32.78465173,0,1.89e-06,0.1129072,0.51676377,8.42e-06,63.62681917,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001792",0.0362351744543378,0.0959851819973366,0,0.7816373,0,1.59935004,0,2.4e-07,5.5e-07,97.61901187,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_001211",0.0328075035423211,0.0959352757969702,1.2e-07,2.88937449,1.72347869,0,0.62359006,0.97895473,0,93.7846019,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"f__Oxalobacteraceae g__Janthinobacterium "
"asv_000359",0.111838145619039,0.0957965020943067,29.88296523,1.75220055,4.33e-06,0.6350847,7.94064111,1.11757054,6.16e-06,58.67152739,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000872",0.0764573634733698,0.0954928042566911,11.82390341,4.47569244,1.848e-05,3.17910158,5.1e-07,1.66e-06,1.004e-05,80.52127187,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001047",0.0527711857748143,0.0947905544473283,5.27735304,16.6030699,1.05931299,7.398e-05,1e-08,0.00044469,3.263e-05,77.05971275,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_000181",0.506381207219535,0.0943122256040532,60.7181051,17.49460155,2e-08,1.1e-07,0.03343348,4e-08,0.00055808,21.75330163,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
